,prompt_id,Prompt,Word,Label Type,index
7121,519,Write a function to calculate volume of a tetrahedron.,tetrahedron.,Property,"(42, 53)"
7122,519,Write a function to calculate volume of a tetrahedron.,volume,Property,"(30, 35)"
7123,520,Write a function to find the lcm of the given array elements.,,,
7124,520,Write a function to find the lcm of the given array elements.,Write,Operator,"(0, 4)"
7125,520,Write a function to find the lcm of the given array elements.,find,Operator,"(20, 23)"
7126,520,Write a function to find the lcm of the given array elements.,array,Datatype,"(46, 50)"
7127,520,Write a function to find the lcm of the given array elements.,lcm,Property,"(29, 31)"
7128,520,Write a function to find the lcm of the given array elements.,of,Property,"(33, 34)"
7129,521,Write a function to print check if the triangle is scalene or not.,,,
7130,521,Write a function to print check if the triangle is scalene or not.,Write,Operator,"(0, 4)"
7131,521,Write a function to print check if the triangle is scalene or not.,print,Operator,"(20, 24)"
7132,521,Write a function to print check if the triangle is scalene or not.,triangle,Property,"(39, 46)"
7133,521,Write a function to print check if the triangle is scalene or not.,scalene,Property,"(51, 57)"
7134,521,Write a function to print check if the triangle is scalene or not.,if,Conditional,"(32, 33)"
7135,521,Write a function to print check if the triangle is scalene or not.,check,Operator,"(26, 30)"
7136,522,Write a function to find the longest bitonic subsequence for the given array.,,,
7137,522,Write a function to find the longest bitonic subsequence for the given array.,Write,Operator,"(0, 4)"
7138,522,Write a function to find the longest bitonic subsequence for the given array.,find,Operator,"(20, 23)"
7139,522,Write a function to find the longest bitonic subsequence for the given array.,array.,Datatype,"(71, 76)"
7140,522,Write a function to find the longest bitonic subsequence for the given array.,longest,Property,"(29, 35)"
7141,522,Write a function to find the longest bitonic subsequence for the given array.,bitonic,Property,"(37, 43)"
7142,522,Write a function to find the longest bitonic subsequence for the given array.,subsequence,Property,"(45, 55)"
7143,523,"Write a function to check whether a given string has a capital letter, a lower case letter, a number and specified length using lambda function.",,,
7144,523,"Write a function to check whether a given string has a capital letter, a lower case letter, a number and specified length using lambda function.",Write,Operator,"(0, 4)"
7145,523,"Write a function to check whether a given string has a capital letter, a lower case letter, a number and specified length using lambda function.",check,Operator,"(20, 24)"
7146,523,"Write a function to check whether a given string has a capital letter, a lower case letter, a number and specified length using lambda function.",number,Datatype,"(94, 99)"
7147,523,"Write a function to check whether a given string has a capital letter, a lower case letter, a number and specified length using lambda function.",lambda,Datatype,"(128, 133)"
7148,523,"Write a function to check whether a given string has a capital letter, a lower case letter, a number and specified length using lambda function.",function.,Datatype,"(135, 143)"
7149,523,"Write a function to check whether a given string has a capital letter, a lower case letter, a number and specified length using lambda function.",specified,Property,"(105, 113)"
7150,523,"Write a function to check whether a given string has a capital letter, a lower case letter, a number and specified length using lambda function.",length,Property,"(115, 120)"
7151,523,"Write a function to check whether a given string has a capital letter, a lower case letter, a number and specified length using lambda function.",lower,Property,"(73, 77)"
7152,523,"Write a function to check whether a given string has a capital letter, a lower case letter, a number and specified length using lambda function.",case,Property,"(79, 82)"
7153,523,"Write a function to check whether a given string has a capital letter, a lower case letter, a number and specified length using lambda function.",capital,Property,"(55, 61)"
7154,523,"Write a function to check whether a given string has a capital letter, a lower case letter, a number and specified length using lambda function.",string,Datatype,"(42, 47)"
7155,523,"Write a function to check whether a given string has a capital letter, a lower case letter, a number and specified length using lambda function.",whether,Conditional,"(26, 32)"
7156,524,Write a function to find the sum of maximum increasing subsequence of the given array.,,,
7157,524,Write a function to find the sum of maximum increasing subsequence of the given array.,Write,Operator,"(0, 4)"
7158,524,Write a function to find the sum of maximum increasing subsequence of the given array.,find,Operator,"(20, 23)"
7159,524,Write a function to find the sum of maximum increasing subsequence of the given array.,array.,Datatype,"(80, 85)"
7160,524,Write a function to find the sum of maximum increasing subsequence of the given array.,maximum,Property,"(36, 42)"
7161,524,Write a function to find the sum of maximum increasing subsequence of the given array.,increasing,Property,"(44, 53)"
7162,524,Write a function to find the sum of maximum increasing subsequence of the given array.,subsequence,Property,"(55, 65)"
7163,524,Write a function to find the sum of maximum increasing subsequence of the given array.,sum,Property,"(29, 31)"
7164,525,Write a python function to check whether two given lines are parallel or not.,,,
7165,525,Write a python function to check whether two given lines are parallel or not.,Write,Operator,"(0, 4)"
7166,525,Write a python function to check whether two given lines are parallel or not.,check,Operator,"(27, 31)"
7167,525,Write a python function to check whether two given lines are parallel or not.,two,Property,"(41, 43)"
7168,525,Write a python function to check whether two given lines are parallel or not.,lines,Property,"(51, 55)"
7169,525,Write a python function to check whether two given lines are parallel or not.,parallel,Property,"(61, 68)"
7170,525,Write a python function to check whether two given lines are parallel or not.,whether,Conditional,"(33, 39)"
7171,526,Write a python function to capitalize first and last letters of each word of a given string.,,,
7172,526,Write a python function to capitalize first and last letters of each word of a given string.,Write,Operator,"(0, 4)"
7173,526,Write a python function to capitalize first and last letters of each word of a given string.,capitalize,Operator,"(27, 36)"
7174,526,Write a python function to capitalize first and last letters of each word of a given string.,string.,Datatype,"(85, 91)"
7175,526,Write a python function to capitalize first and last letters of each word of a given string.,first,Property,"(38, 42)"
7176,526,Write a python function to capitalize first and last letters of each word of a given string.,last,Property,"(48, 51)"
7177,526,Write a python function to capitalize first and last letters of each word of a given string.,letters,Property,"(53, 59)"
7178,526,Write a python function to capitalize first and last letters of each word of a given string.,each,Property,"(64, 67)"
